time, angle [deg], U Currrent [A], V Current [A], W Current [A]
3.201,-11356.3,-3.14049,-3.14049,-3.14049
3.207,-11413.8,-3.14049,-3.14049,-3.14049
3.213,-11477,-3.14049,-3.14049,-3.14049
3.218,-11534.4,-3.14049,-3.14049,-3.14049
3.224,-11589.3,-3.14049,-3.14049,-3.14049
3.229,-11648.4,-3.14049,-3.14049,-3.14049
3.235,-11706.8,-3.14049,-3.14049,-3.14049
3.24,-11763.4,-3.14049,-3.14049,-3.14049
3.245,-11822.1,-3.14049,-3.14049,-3.14049
3.251,-11879.2,-3.14049,-3.14049,-3.14049
3.256,-11937.2,-3.14049,-3.14049,-3.14049
3.263,-12009.5,-3.14049,-3.14049,-3.14049
3.269,-12070,-3.14049,-3.14049,-3.14049
3.275,-12136.1,-3.14049,-3.14049,-3.14049
3.28,-12197.9,-3.14049,-3.14049,-3.14049
3.286,-12255.9,-3.14049,-3.14049,-3.14049
3.292,-12317.2,-3.14049,-3.14049,-3.14049
3.297,-12374.3,-3.14049,-3.14049,-3.14049
3.302,-12430.7,-3.14049,-3.14049,-3.14049
3.308,-12487.4,-3.14049,-3.14049,-3.14049
3.313,-12542,-3.14049,-3.14049,-3.14049
3.319,-12597.6,-3.14049,-3.14049,-3.14049
3.324,-12652.3,-3.14049,-3.14049,-3.14049
3.33,-12709.9,-3.14049,-3.14049,-3.14049
3.335,-12769.4,-3.14049,-3.14049,-3.14049
3.341,-12826.4,-3.14049,-3.14049,-3.14049
3.347,-12895.1,-3.14049,-3.14049,-3.14049
3.353,-12958.3,-3.14049,-3.14049,-3.14049
3.358,-13009.5,-3.14049,-3.14049,-3.14049
3.364,-13063.2,-3.14049,-3.14049,-3.14049
3.369,-13118.3,-3.14049,-3.14049,-3.14049
3.375,-13171.2,-3.14049,-3.14049,-3.14049
3.38,-13220.5,-3.14049,-3.14049,-3.14049
3.385,-13272.6,-3.14049,-3.14049,-3.14049
3.391,-13324.7,-3.14049,-3.14049,-3.14049
3.396,-13376,-3.14049,-3.14049,-3.14049
3.401,-13431,-3.14049,-3.14049,-3.14049
3.409,-13519.4,-3.14049,-3.14049,-3.14049
3.416,-13578.2,-3.14049,-3.14049,-3.14049
3.422,-13633.7,-3.14049,-3.14049,-3.14049
3.427,-13687,-3.14049,-3.14049,-3.14049
3.433,-13738.7,-3.14049,-3.14049,-3.14049
3.438,-13790.3,-3.14049,-3.14049,-3.14049
3.444,-13842,-3.14049,-3.14049,-3.14049
3.449,-13891.1,-3.14049,-3.14049,-3.14049
3.454,-13938.9,-3.14049,-3.14049,-3.14049
3.46,-13987.2,-3.14049,-3.14049,-3.14049
3.466,-14044.2,-3.14049,-3.14049,-3.14049
3.474,-14104.4,-3.14049,-3.14049,-3.14049
3.479,-14149.7,-3.14049,-3.14049,-3.14049
3.484,-14195,-3.14049,-3.14049,-3.14049
3.49,-14241.4,-3.14049,-3.14049,-3.14049
3.497,-14296.8,-3.14049,-3.14049,-3.14049
3.503,-14346.7,-3.14049,-3.14049,-3.14049
3.508,-14393.1,-3.14049,-3.14049,-3.14049
3.515,-14450.7,-3.14049,-3.14049,-3.14049
3.52,-14499.9,-3.14049,-3.14049,-3.14049
3.528,-14571.4,-3.14049,-3.14049,-3.14049
3.533,-14620.9,-3.14049,-3.14049,-3.14049
3.541,-14690.7,-3.14049,-3.14049,-3.14049
3.547,-14738.9,-3.14049,-3.14049,-3.14049
3.552,-14788.3,-3.14049,-3.14049,-3.14049
3.558,-14839.2,-3.14049,-3.14049,-3.14049
3.563,-14891.1,-3.14049,-3.14049,-3.14049
3.569,-14943.9,-3.14049,-3.14049,-3.14049
3.574,-14994.7,-3.14049,-3.14049,-3.14049
3.58,-15047.9,-3.14049,-3.14049,-3.14049
3.586,-15107.4,-3.14049,-3.14049,-3.14049
3.591,-15155.9,-3.14049,-3.14049,-3.14049
3.597,-15206.9,-3.14049,-3.14049,-3.14049
3.602,-15261,-3.14049,-3.14049,-3.14049
3.608,-15315.2,-3.14049,-3.14049,-3.14049
3.613,-15365.8,-3.14049,-3.14049,-3.14049
3.618,-15417.7,-3.14049,-3.14049,-3.14049
3.624,-15468,-3.14049,-3.14049,-3.14049
3.629,-15517.1,-3.14049,-3.14049,-3.14049
3.635,-15570.5,-3.14049,-3.14049,-3.14049
3.64,-15621.8,-3.14049,-3.14049,-3.14049
3.646,-15672.2,-3.14049,-3.14049,-3.14049
3.651,-15722.6,-3.14049,-3.14049,-3.14049
3.659,-15795.8,-3.14049,-3.14049,-3.14049
3.664,-15847.1,-3.14049,-3.14049,-3.14049
3.67,-15901.5,-3.14049,-3.14049,-3.14049
3.676,-15955.7,-3.14049,-3.14049,-3.14049
3.681,-16006.4,-3.14049,-3.14049,-3.14049
3.686,-16055.4,-3.14049,-3.14049,-3.14049
3.692,-16111,-3.14049,-3.14049,-3.14049
3.698,-16162,-3.14049,-3.14049,-3.14049
3.703,-16213.8,-3.14049,-3.14049,-3.14049
3.709,-16268.7,-3.14049,-3.14049,-3.14049
3.714,-16321.6,-3.14049,-3.14049,-3.14049
3.72,-16382.2,-3.14049,-3.14049,-3.14049
3.727,-16447,-3.14049,-3.14049,-3.14049
3.733,-16501,-3.14049,-3.14049,-3.14049
3.738,-16554.5,-3.14049,-3.14049,-3.14049
3.744,-16611.7,-3.14049,-3.14049,-3.14049
3.75,-16664.4,-3.14049,-3.14049,-3.14049
3.756,-16721.5,-3.14049,-3.14049,-3.14049
3.761,-16773.9,-3.14049,-3.14049,-3.14049
3.766,-16828.9,-3.14049,-3.14049,-3.14049
3.772,-16852.3,-3.14049,-3.14049,-3.14049
3.777,-16939.2,-3.14049,-3.14049,-3.14049
3.783,-16991.5,-3.14049,-3.14049,-3.14049
3.788,-17044.6,-3.14049,-3.14049,-3.14049
3.794,-17098.5,-3.14049,-3.14049,-3.14049
3.8,-17161.4,-3.14049,-3.14049,-3.14049
3.806,-17219.7,-3.14049,-3.14049,-3.14049
3.812,-17275.8,-3.14049,-3.14049,-3.14049
3.82,-17353,-3.14049,-3.14049,-3.14049
3.825,-17406.4,-3.14049,-3.14049,-3.14049
3.831,-17460.9,-3.14049,-3.14049,-3.14049
3.836,-17513.4,-3.14049,-3.14049,-3.14049
3.842,-17570.3,-3.14049,-3.14049,-3.14049
3.847,-17625.8,-3.14049,-3.14049,-3.14049
3.852,-17681.4,-3.14049,-3.14049,-3.14049
3.858,-17739.2,-3.14049,-3.14049,-3.14049
3.865,-17817.3,-3.14049,-3.14049,-3.14049
3.871,-17874.9,-3.14049,-3.14049,-3.14049
3.876,-17935.8,-3.14049,-3.14049,-3.14049
3.882,-17994,-3.14049,-3.14049,-3.14049
3.887,-18047.8,-3.14049,-3.14049,-3.14049
3.893,-18109.1,-3.14049,-3.14049,-3.14049
3.899,-18171.6,-3.14049,-3.14049,-3.14049
3.904,-18226.2,-3.14049,-3.14049,-3.14049
3.912,-18302.7,-3.14049,-3.14049,-3.14049
3.917,-18360.5,-3.14049,-3.14049,-3.14049
3.923,-18414.5,-3.14049,-3.14049,-3.14049
3.928,-18475.4,-3.14049,-3.14049,-3.14049
3.934,-18534.7,-3.14049,-3.14049,-3.14049
3.939,-18591.2,-3.14049,-3.14049,-3.14049
3.944,-18650,-3.14049,-3.14049,-3.14049
3.95,-18711.2,-3.14049,-3.14049,-3.14049
3.955,-18727.6,-3.14049,-3.14049,-3.14049
3.961,-18827.3,-3.14049,-3.14049,-3.14049
3.966,-18886,-3.14049,-3.14049,-3.14049
3.972,-18941.8,-3.14049,-3.14049,-3.14049
3.977,-18999,-3.14049,-3.14049,-3.14049
3.982,-19055.9,-3.14049,-3.14049,-3.14049
3.988,-19112.9,-3.14049,-3.14049,-3.14049
3.994,-19173.2,-3.14049,-3.14049,-3.14049
3.999,-19234.4,-3.14049,-3.14049,-3.14049
4.004,-19288,-3.14049,-3.14049,-3.14049
4.01,-19341.7,-3.14049,-3.14049,-3.14049
4.015,-19395.7,-3.14049,-3.14049,-3.14049
4.02,-19449.5,-3.14049,-3.14049,-3.14049
4.026,-19501.7,-3.14049,-3.14049,-3.14049
4.031,-19556.1,-3.14049,-3.14049,-3.14049
4.036,-19611.4,-3.14049,-3.14049,-3.14049
4.042,-19664.7,-3.14049,-3.14049,-3.14049
4.048,-19722.1,-3.14049,-3.14049,-3.14049
4.053,-19782.2,-3.14049,-3.14049,-3.14049
4.059,-19836.8,-3.14049,-3.14049,-3.14049
4.064,-19892.1,-3.14049,-3.14049,-3.14049
4.07,-19952.1,-3.14049,-3.14049,-3.14049
4.075,-20011.6,-3.14049,-3.14049,-3.14049
4.081,-20069.7,-3.14049,-3.14049,-3.14049
4.086,-20131.1,-3.14049,-3.14049,-3.14049
4.092,-20189.7,-3.14049,-3.14049,-3.14049
4.097,-20249,-3.14049,-3.14049,-3.14049
4.102,-20313.1,-3.14049,-3.14049,-3.14049
4.108,-20380.7,-3.14049,-3.14049,-3.14049
4.114,-20443.8,-3.14049,-3.14049,-3.14049
4.12,-20504.1,-3.14049,-3.14049,-3.14049
4.125,-20562.6,-3.14049,-3.14049,-3.14049
4.131,-20617.1,-3.14049,-3.14049,-3.14049
4.136,-20673.7,-3.14049,-3.14049,-3.14049
4.144,-20750.4,-3.14049,-3.14049,-3.14049
4.149,-20801.8,-3.14049,-3.14049,-3.14049
4.155,-20852.7,-3.14049,-3.14049,-3.14049
4.16,-20904.1,-3.14049,-3.14049,-3.14049
4.165,-20955.8,-3.14049,-3.14049,-3.14049
4.171,-21012.1,-3.14049,-3.14049,-3.14049
4.176,-21071.2,-3.14049,-3.14049,-3.14049
4.183,-21128.1,-3.14049,-3.14049,-3.14049
4.189,-21185.3,-3.14049,-3.14049,-3.14049
4.194,-21239.8,-3.14049,-3.14049,-3.14049
4.2,-21294.3,-3.14049,-3.14049,-3.14049
4.205,-21348.6,-3.14049,-3.14049,-3.14049
4.211,-21406.6,-3.14049,-3.14049,-3.14049
4.216,-21460.5,-3.14049,-3.14049,-3.14049
4.222,-21517.4,-3.14049,-3.14049,-3.14049
4.227,-21574.5,-3.14049,-3.14049,-3.14049
4.232,-21631.7,-3.14049,-3.14049,-3.14049
4.238,-21689.9,-3.14049,-3.14049,-3.14049
4.244,-21761.1,-3.14049,-3.14049,-3.14049
4.251,-21829.7,-3.14049,-3.14049,-3.14049
4.256,-21888.1,-3.14049,-3.14049,-3.14049
4.262,-21947.6,-3.14049,-3.14049,-3.14049
4.267,-22004.9,-3.14049,-3.14049,-3.14049
4.273,-22073.1,-3.14049,-3.14049,-3.14049
4.279,-22131.5,-3.14049,-3.14049,-3.14049
4.284,-22185.8,-3.14049,-3.14049,-3.14049
4.289,-22243.2,-3.14049,-3.14049,-3.14049
4.295,-22299.3,-3.14049,-3.14049,-3.14049
4.3,-22353.3,-3.14049,-3.14049,-3.14049
4.305,-22404.4,-3.14049,-3.14049,-3.14049
4.311,-22461.5,-3.14049,-3.14049,-3.14049
4.318,-22532.2,-3.14049,-3.14049,-3.14049
4.324,-22584.3,-3.14049,-3.14049,-3.14049
4.33,-22642.7,-3.14049,-3.14049,-3.14049
4.335,-22694.7,-3.14049,-3.14049,-3.14049
4.34,-22745.8,-3.14049,-3.14049,-3.14049
4.348,-22822.6,-3.14049,-3.14049,-3.14049
4.353,-22874.9,-3.14049,-3.14049,-3.14049
4.359,-22926.2,-3.14049,-3.14049,-3.14049
4.364,-22978.8,-3.14049,-3.14049,-3.14049
4.369,-23031.1,-3.14049,-3.14049,-3.14049
4.375,-23081.7,-3.14049,-3.14049,-3.14049
4.381,-23138.4,-3.14049,-3.14049,-3.14049
4.387,-23209.9,-3.14049,-3.14049,-3.14049
4.394,-23272,-3.14049,-3.14049,-3.14049
4.399,-23324.8,-3.14049,-3.14049,-3.14049
4.405,-23380.4,-3.14049,-3.14049,-3.14049
4.41,-23434.8,-3.14049,-3.14049,-3.14049
4.415,-23488.9,-3.14049,-3.14049,-3.14049
4.421,-23545.5,-3.14049,-3.14049,-3.14049
4.426,-23598.1,-3.14049,-3.14049,-3.14049
4.432,-23652,-3.14049,-3.14049,-3.14049
4.437,-23707.3,-3.14049,-3.14049,-3.14049
4.443,-23766.4,-3.14049,-3.14049,-3.14049
4.449,-23823.8,-3.14049,-3.14049,-3.14049
4.454,-23883.1,-3.14049,-3.14049,-3.14049
4.46,-23941.6,-3.14049,-3.14049,-3.14049
4.465,-23999.9,-3.14049,-3.14049,-3.14049
4.473,-24088,-3.14049,-3.14049,-3.14049
4.479,-24143.6,-3.14049,-3.14049,-3.14049
4.484,-24198.9,-3.14049,-3.14049,-3.14049
4.49,-24258.9,-3.14049,-3.14049,-3.14049
4.495,-24316.4,-3.14049,-3.14049,-3.14049
4.5,-24371.1,-3.14049,-3.14049,-3.14049
4.506,-24430,-3.14049,-3.14049,-3.14049
4.512,-24491.3,-3.14049,-3.14049,-3.14049
4.517,-24549.3,-3.14049,-3.14049,-3.14049
4.523,-24609.2,-3.14049,-3.14049,-3.14049
4.528,-24670.4,-3.14049,-3.14049,-3.14049
4.533,-24728.9,-3.14049,-3.14049,-3.14049
4.541,-24809.7,-3.14049,-3.14049,-3.14049
4.546,-24868,-3.14049,-3.14049,-3.14049
4.552,-24924.9,-3.14049,-3.14049,-3.14049
4.557,-24986.9,-3.14049,-3.14049,-3.14049
4.565,-25071.7,-3.14049,-3.14049,-3.14049
4.57,-25134.7,-3.14049,-3.14049,-3.14049
4.576,-25194,-3.14049,-3.14049,-3.14049
4.581,-25250.7,-3.14049,-3.14049,-3.14049
4.586,-25309.5,-3.14049,-3.14049,-3.14049
4.595,-25401.5,-3.14049,-3.14049,-3.14049
4.6,-25457.9,-3.14049,-3.14049,-3.14049
4.606,-25516.4,-3.14049,-3.14049,-3.14049
4.611,-25573,-3.14049,-3.14049,-3.14049
4.616,-25630.1,-3.14049,-3.14049,-3.14049
4.622,-25690.8,-3.14049,-3.14049,-3.14049
4.628,-25758.6,-3.14049,-3.14049,-3.14049
4.633,-25818.2,-3.14049,-3.14049,-3.14049
4.64,-25895.5,-3.14049,-3.14049,-3.14049
4.646,-25963.8,-3.14049,-3.14049,-3.14049
4.652,-26025,-3.14049,-3.14049,-3.14049
4.657,-26088.1,-3.14049,-3.14049,-3.14049
4.662,-26150.3,-3.14049,-3.14049,-3.14049
4.67,-26239.7,-3.14049,-3.14049,-3.14049
4.675,-26301.8,-3.14049,-3.14049,-3.14049
4.681,-26364.2,-3.14049,-3.14049,-3.14049
4.687,-26434.2,-3.14049,-3.14049,-3.14049
4.692,-26494.9,-3.14049,-3.14049,-3.14049
4.698,-26558,-3.14049,-3.14049,-3.14049
4.703,-26625.4,-3.14049,-3.14049,-3.14049
4.709,-26691.3,-3.14049,-3.14049,-3.14049
4.715,-26752.2,-3.14049,-3.14049,-3.14049
4.721,-26822.7,-3.14049,-3.14049,-3.14049
4.727,-26882,-3.14049,-3.14049,-3.14049
4.732,-26939.9,-3.14049,-3.14049,-3.14049
4.737,-26995.1,-3.14049,-3.14049,-3.14049
4.743,-27047.6,-3.14049,-3.14049,-3.14049
4.748,-27103.6,-3.14049,-3.14049,-3.14049
4.754,-27167.3,-3.14049,-3.14049,-3.14049
4.76,-27223.3,-3.14049,-3.14049,-3.14049
4.765,-27280.3,-3.14049,-3.14049,-3.14049
4.771,-27339.2,-3.14049,-3.14049,-3.14049
4.776,-27395.2,-3.14049,-3.14049,-3.14049
4.782,-27452.8,-3.14049,-3.14049,-3.14049
4.791,-27550.1,-3.14049,-3.14049,-3.14049
4.796,-27605.2,-3.14049,-3.14049,-3.14049
4.801,-27662.9,-3.14049,-3.14049,-3.14049
4.807,-27720.5,-3.14049,-3.14049,-3.14049
4.812,-27776.8,-3.14049,-3.14049,-3.14049
4.817,-27833.6,-3.14049,-3.14049,-3.14049
4.823,-27890.4,-3.14049,-3.14049,-3.14049
4.828,-27947,-3.14049,-3.14049,-3.14049
4.834,-28012.7,-3.14049,-3.14049,-3.14049
4.841,-28077,-3.14049,-3.14049,-3.14049
4.846,-28132.6,-3.14049,-3.14049,-3.14049
4.852,-28191.2,-3.14049,-3.14049,-3.14049
4.857,-28251.2,-3.14049,-3.14049,-3.14049
4.862,-28309,-3.14049,-3.14049,-3.14049
4.868,-28369.3,-3.14049,-3.14049,-3.14049
4.873,-28429.2,-3.14049,-3.14049,-3.14049
4.879,-28488.7,-3.14049,-3.14049,-3.14049
4.884,-28550.2,-3.14049,-3.14049,-3.14049
4.889,-28613.2,-3.14049,-3.14049,-3.14049
4.895,-28672.7,-3.14049,-3.14049,-3.14049
4.9,-28738.4,-3.14049,-3.14049,-3.14049
4.906,-28802.2,-3.14049,-3.14049,-3.14049
4.911,-28864.3,-3.14049,-3.14049,-3.14049
4.917,-28927.9,-3.14049,-3.14049,-3.14049
4.922,-28991.7,-3.14049,-3.14049,-3.14049
4.928,-29053.9,-3.14049,-3.14049,-3.14049
4.933,-29118.3,-3.14049,-3.14049,-3.14049
4.938,-29179.1,-3.14049,-3.14049,-3.14049
4.944,-29240.7,-3.14049,-3.14049,-3.14049
4.949,-29306.1,-3.14049,-3.14049,-3.14049
4.955,-29368.8,-3.14049,-3.14049,-3.14049
4.96,-29432.4,-3.14049,-3.14049,-3.14049
4.966,-29497,-3.14049,-3.14049,-3.14049
4.971,-29558.7,-3.14049,-3.14049,-3.14049
4.976,-29624.2,-3.14049,-3.14049,-3.14049
4.982,-29689.5,-3.14049,-3.14049,-3.14049
4.987,-29753,-3.14049,-3.14049,-3.14049
4.993,-29818.8,-3.14049,-3.14049,-3.14049
4.998,-29882.6,-3.14049,-3.14049,-3.14049
5.004,-29944.8,-3.14049,-3.14049,-3.14049
5.009,-30008.8,-3.14049,-3.14049,-3.14049
5.014,-30073.8,-3.14049,-3.14049,-3.14049
5.02,-30137.1,-3.14049,-3.14049,-3.14049
5.025,-30203.9,-3.14049,-3.14049,-3.14049
5.031,-30270.2,-3.14049,-3.14049,-3.14049
5.037,-30334,-3.14049,-3.14049,-3.14049
5.042,-30401.3,-3.14049,-3.14049,-3.14049
5.047,-30462.9,-3.14049,-3.14049,-3.14049
5.053,-30451,-3.14049,-3.14049,-3.14049
5.058,-30588.9,-3.14049,-3.14049,-3.14049
5.063,-30650.6,-3.14049,-3.14049,-3.14049
5.069,-30712,-3.14049,-3.14049,-3.14049
5.075,-30781.6,-3.14049,-3.14049,-3.14049
5.08,-30842.6,-3.14049,-3.14049,-3.14049
5.085,-30906.2,-3.14049,-3.14049,-3.14049
5.093,-30986,-3.14049,-3.14049,-3.14049
5.098,-31047.8,-3.14049,-3.14049,-3.14049
5.104,-31111.5,-3.14049,-3.14049,-3.14049
5.109,-31173.4,-3.14049,-3.14049,-3.14049
5.114,-31235.3,-3.14049,-3.14049,-3.14049
5.12,-31298.6,-3.14049,-3.14049,-3.14049
5.125,-31360.3,-3.14049,-3.14049,-3.14049
5.13,-31423.6,-3.14049,-3.14049,-3.14049
5.136,-31490.2,-3.14049,-3.14049,-3.14049
5.141,-31553.9,-3.14049,-3.14049,-3.14049
5.147,-31620.2,-3.14049,-3.14049,-3.14049
5.152,-31688.2,-3.14049,-3.14049,-3.14049
5.158,-31760.6,-3.14049,-3.14049,-3.14049
5.166,-31849.4,-3.14049,-3.14049,-3.14049
5.173,-31930.5,-3.14049,-3.14049,-3.14049
5.179,-31989.4,-3.14049,-3.14049,-3.14049
5.184,-32043.9,-3.14049,-3.14049,-3.14049
5.19,-32095.7,-3.14049,-3.14049,-3.14049
5.195,-32150.2,-3.14049,-3.14049,-3.14049
5.201,-32206.3,-3.14049,-3.14049,-3.14049
5.206,-32259.4,-3.14049,-3.14049,-3.14049
5.211,-32311.8,-3.14049,-3.14049,-3.14049
5.217,-32366.9,-3.14049,-3.14049,-3.14049
5.223,-32421.4,-3.14049,-3.14049,-3.14049
5.228,-32474.5,-3.14049,-3.14049,-3.14049
5.234,-32531.5,-3.14049,-3.14049,-3.14049
5.239,-32587,-3.14049,-3.14049,-3.14049
5.248,-32674.8,-3.14049,-3.14049,-3.14049
5.254,-32735.3,-3.14049,-3.14049,-3.14049
5.259,-32787.8,-3.14049,-3.14049,-3.14049
5.265,-32840.7,-3.14049,-3.14049,-3.14049
5.27,-32895.5,-3.14049,-3.14049,-3.14049
5.276,-32949.8,-3.14049,-3.14049,-3.14049
5.281,-33005.3,-3.14049,-3.14049,-3.14049
5.288,-33068.4,-3.14049,-3.14049,-3.14049
5.294,-33122,-3.14049,-3.14049,-3.14049
5.299,-33171,-3.14049,-3.14049,-3.14049
