time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
4.58,1440.44,1.26301,2.36956,-3.63258,1.86125,4.11599
4.58,1440.81,1.26301,2.36956,-3.63258,2.15447,3.97038
4.581,1441.41,1.26301,2.36956,-3.63258,2.34375,3.81044
4.581,1441.87,1.26301,2.36956,-3.63258,2.59748,3.65346
4.582,1442.4,1.26301,2.36956,-3.63258,3.43015,2.93934
4.583,1444.64,1.26301,2.36956,-3.63258,3.65552,2.65383
4.584,1445.14,1.26301,2.36956,-3.63258,3.83813,2.38211
4.584,1445.76,1.26301,2.36956,-3.63258,4.06608,1.96792
4.584,1446.5,1.26301,2.36956,-3.63258,4.17515,1.72446
4.585,1447.08,1.26301,2.36956,-3.63258,4.28908,1.41754
4.585,1447.56,1.26301,2.36956,-3.63258,4.42626,0.902166
4.586,1448.5,1.26301,2.36956,-3.63258,4.48735,0.519032
4.586,1449.21,1.26301,2.36956,-3.63258,4.51016,0.253233
4.586,1449.89,1.26301,2.36956,-3.63258,4.50441,-0.449309
4.587,1450.97,1.26301,2.36956,-3.63258,4.45857,-0.79756
4.587,1451.62,1.26301,2.36956,-3.63258,4.37984,-1.10574
4.587,1452.33,1.26301,2.36956,-3.63258,4.21027,-1.63685
4.588,1453.19,1.26301,2.36956,-3.63258,4.05962,-1.9812
4.588,1453.87,1.26301,2.36956,-3.63258,3.89322,-2.29096
4.589,1454.75,1.26301,2.36956,-3.63258,3.62524,-2.76271
4.589,1455.56,1.26301,2.36956,-3.63258,3.32371,-3.05919
4.589,1456.22,1.26301,2.36956,-3.63258,3.14604,-3.29188
4.59,1456.92,1.26301,2.36956,-3.63258,2.73242,-3.64071
4.59,1457.76,1.26301,2.36956,-3.63258,2.49513,-3.82482
4.591,1458.35,1.26301,2.36956,-3.63258,2.21584,-3.9774
4.591,1458.96,1.26301,2.36956,-3.63258,1.75883,-4.16079
4.592,1459.76,1.26301,2.36956,-3.63258,1.45286,-4.27725
4.592,1460.44,1.26301,2.36956,-3.63258,1.19784,-4.35555
4.592,1460.83,1.26301,2.36956,-3.63258,0.783874,-4.44873
4.593,1461.54,1.26301,2.36956,-3.63258,0.531939,-4.48583
4.593,1461.95,1.26301,2.36956,-3.63258,0.314619,-4.50629
4.594,1462.48,1.26301,2.36956,-3.63258,0.0480584,-4.51701
4.594,1463.07,1.26301,2.36956,-3.63258,-0.206555,-4.51254
4.594,1463.45,1.26301,2.36956,-3.63258,-0.424303,-4.49729
4.595,1463.82,1.26301,2.36956,-3.63258,-0.724979,-4.45871
4.595,1464.24,1.26301,2.36956,-3.63258,-0.927655,-4.42099
4.596,1464.68,1.26301,2.36956,-3.63258,-1.16359,-4.36483
4.596,1465.18,1.26301,2.36956,-3.63258,-1.45372,-4.27696
4.596,1465.71,1.26301,2.36956,-3.63258,-1.65863,-4.20174
4.597,1466.04,1.26301,2.36956,-3.63258,-1.88175,-4.09138
4.597,1466.68,1.26301,2.36956,-3.63258,-2.13159,-3.98271
4.598,1467.07,1.26301,2.36956,-3.63258,-2.30065,-3.8875
4.598,1467.4,1.26301,2.36956,-3.63258,-2.60597,-3.6898
4.599,1468.08,1.26301,2.36956,-3.63258,-2.77161,-3.56705
4.599,1468.44,1.26301,2.36956,-3.63258,-2.96821,-3.4052
4.599,1468.88,1.26301,2.36956,-3.63258,-3.19849,-3.16402
4.6,1469.6,1.26301,2.36956,-3.63258,-3.37316,-2.95903
4.6,1470,1.26301,2.36956,-3.63258,-3.54464,-2.80022
4.601,1470.5,1.26301,2.36956,-3.63258,-3.77184,-2.44508
4.601,1471.16,1.26301,2.36956,-3.63258,-3.91805,-2.16356
4.601,1471.73,1.26301,2.36956,-3.63258,-4.04933,-2.00216
4.602,1472.26,1.26301,2.36956,-3.63258,-4.22792,-1.5452
4.602,1472.94,1.26301,2.36956,-3.63258,-4.3422,-1.24538
4.603,1473.58,1.26301,2.36956,-3.63258,-4.42591,-0.903867
4.603,1474.35,1.26301,2.36956,-3.63258,-4.4973,-0.424266
4.604,1475.09,1.26301,2.36956,-3.63258,-4.51594,-0.109556
4.604,1475.71,1.26301,2.36956,-3.63258,-4.51362,0.27835
4.604,1476.59,1.26301,2.36956,-3.63258,-4.46078,0.819716
4.605,1477.36,1.26301,2.36956,-3.63258,-4.38613,1.19787
4.605,1478.13,1.26301,2.36956,-3.63258,-4.2654,1.4873
4.605,1478.98,1.26301,2.36956,-3.63258,-4.04431,2.01228
4.606,1479.82,1.26301,2.36956,-3.63258,-3.85039,2.36224
4.606,1480.57,1.26301,2.36956,-3.63258,-3.61903,2.70339
4.607,1481.31,1.26301,2.36956,-3.63258,-3.22466,3.16343
4.607,1482.48,1.26301,2.36956,-3.63258,-2.90433,3.45985
4.608,1483.01,1.26301,2.36956,-3.63258,-2.5868,3.70326
4.608,1483.99,1.26301,2.36956,-3.63258,-2.0679,4.01615
4.608,1484.96,1.26301,2.36956,-3.63258,-1.61419,4.21901
4.609,1485.71,1.26301,2.36956,-3.63258,-1.11746,4.39986
4.609,1486.94,1.26301,2.36956,-3.63258,-0.569774,4.48119
4.61,1487.75,1.26301,2.36956,-3.63258,-0.0982988,4.51619
4.61,1488.59,1.26301,2.36956,-3.63258,0.567228,4.48151
4.611,1489.73,1.26301,2.36956,-3.63258,0.961537,4.41374
4.611,1490.54,1.26301,2.36956,-3.63258,1.41758,4.28907
4.611,1491.38,1.26301,2.36956,-3.63258,2.0115,4.04469
4.612,1492.54,1.26301,2.36956,-3.63258,2.39244,3.8317
4.612,1493.33,1.26301,2.36956,-3.63258,2.74141,3.59031
4.612,1494.13,1.26301,2.36956,-3.63258,3.23981,3.14791
4.613,1495.47,1.26301,2.36956,-3.63258,3.51327,2.83947
4.613,1496.23,1.26301,2.36956,-3.63258,3.74396,2.52753
4.614,1496.78,1.26301,2.36956,-3.63258,4.05392,1.99284
4.614,1498.19,1.26301,2.36956,-3.63258,4.22302,1.60367
4.615,1498.87,1.26301,2.36956,-3.63258,4.35163,1.21204
4.615,1499.53,1.26301,2.36956,-3.63258,4.47301,0.534524
4.615,1500.63,1.26301,2.36956,-3.63258,4.50996,0.256699
4.616,1501.31,1.26301,2.36956,-3.63258,4.51651,-0.0827399
4.616,1501.88,1.26301,2.36956,-3.63258,4.47191,-0.710435
4.617,1502.87,1.26301,2.36956,-3.63258,4.41393,-1.03166
4.617,1503.46,1.26301,2.36956,-3.63258,4.32931,-1.28948
4.617,1504.06,1.26301,2.36956,-3.63258,4.18008,-1.74609
4.618,1504.85,1.26301,2.36956,-3.63258,4.06644,-2.05405
4.618,1505.44,1.26301,2.36956,-3.63258,3.89498,-2.28796
4.619,1505.93,1.26301,2.36956,-3.63258,3.66312,-2.64333
4.619,1506.7,1.26301,2.36956,-3.63258,3.49302,-2.86435
4.62,1507.11,1.26301,2.36956,-3.63258,3.31784,-3.06555
4.62,1507.64,1.26301,2.36956,-3.63258,3.06044,-3.32256
4.62,1508.32,1.26301,2.36956,-3.63258,2.88704,-3.47428
4.621,1508.69,1.26301,2.36956,-3.63258,2.71584,-3.60969
4.621,1509.11,1.26301,2.36956,-3.63258,2.40636,-3.82297
4.622,1509.75,1.26301,2.36956,-3.63258,2.22942,-3.92878
4.622,1510.15,1.26301,2.36956,-3.63258,2.13385,-4.01536
4.622,1510.54,1.26301,2.36956,-3.63258,1.79547,-4.14511
4.623,1511.07,1.26301,2.36956,-3.63258,1.62713,-4.21404
4.623,1511.33,1.26301,2.36956,-3.63258,1.46762,-4.28772
4.624,1511.75,1.26301,2.36956,-3.63258,1.16607,-4.36417
4.624,1512.19,1.26301,2.36956,-3.63258,1.0367,-4.3967
4.624,1512.43,1.26301,2.36956,-3.63258,0.894533,-4.43255
4.625,1512.8,1.26301,2.36956,-3.63258,0.631594,-4.47289
4.625,1513.2,1.26301,2.36956,-3.63258,0.475127,-4.49221
4.626,1513.49,1.26301,2.36956,-3.63258,0.293881,-4.50769
4.626,1513.86,1.26301,2.36956,-3.63258,0.148527,-4.51555
4.627,1514.19,1.26301,2.36956,-3.63258,0.00301868,-4.51726
4.627,1514.54,1.26301,2.36956,-3.63258,-0.142493,-4.51502
4.627,1514.67,1.26301,2.36956,-3.63258,-0.396691,-4.49981
4.628,1515.05,1.26301,2.36956,-3.63258,-0.517344,-4.48754
4.628,1515.31,1.26301,2.36956,-3.63258,-0.673623,-4.46676
4.628,1515.62,1.26301,2.36956,-3.63258,-0.888614,-4.429
4.629,1515.97,1.26301,2.36956,-3.63258,-1.05442,-4.39248
4.629,1516.23,1.26301,2.36956,-3.63258,-1.19536,-4.35623
4.63,1516.67,1.26301,2.36956,-3.63258,-1.48484,-4.26625
4.63,1517.13,1.26301,2.36956,-3.63258,-1.6892,-4.18954
4.631,1517.49,1.26301,2.36956,-3.63258,-1.80106,-4.14269
4.631,1517.86,1.26301,2.36956,-3.63258,-2.04247,-4.02914
4.632,1518.28,1.26301,2.36956,-3.63258,-2.24525,-3.91976
4.632,1518.72,1.26301,2.36956,-3.63258,-2.43198,-3.80672
4.632,1519.02,1.26301,2.36956,-3.63258,-2.65246,-3.65652
4.633,1519.51,1.26301,2.36956,-3.63258,-2.78799,-3.50889
4.633,1519.95,1.26301,2.36956,-3.63258,-3.01106,-3.36737
4.634,1520.41,1.26301,2.36956,-3.63258,-3.22164,-3.1665
4.634,1520.96,1.26301,2.36956,-3.63258,-3.40295,-2.9708
4.635,1521.48,1.26301,2.36956,-3.63258,-3.58718,-2.74551
4.635,1521.88,1.26301,2.36956,-3.63258,-3.76324,-2.49874
4.636,1522.5,1.26301,2.36956,-3.63258,-3.89192,-2.25124
4.636,1523.04,1.26301,2.36956,-3.63258,-4.0315,-2.03781
4.637,1523.57,1.26301,2.36956,-3.63258,-4.17779,-1.71806
4.637,1524.19,1.26301,2.36956,-3.63258,-4.29877,-1.38791
4.637,1524.74,1.26301,2.36956,-3.63258,-4.3732,-1.07292
4.638,1525.29,1.26301,2.36956,-3.63258,-4.46753,-0.668458
4.638,1526.08,1.26301,2.36956,-3.63258,-4.4992,-0.331043
4.639,1526.69,1.26301,2.36956,-3.63258,-4.51726,-0.00388643
4.639,1527.42,1.26301,2.36956,-3.63258,-4.49293,0.540571
4.64,1528.25,1.26301,2.36956,-3.63258,-4.4429,0.816303
4.64,1528.78,1.26301,2.36956,-3.63258,-4.36594,1.1594
4.641,1529.64,1.26301,2.36956,-3.63258,-4.22944,1.58667
4.641,1530.34,1.26301,2.36956,-3.63258,-4.10341,1.97652
4.641,1531,1.26301,2.36956,-3.63258,-3.93814,2.21285
4.642,1531.62,1.26301,2.36956,-3.63258,-3.6499,2.66156
4.642,1532.47,1.26301,2.36956,-3.63258,-3.43182,2.93739
4.643,1533.15,1.26301,2.36956,-3.63258,-3.14107,3.24644
4.643,1534.01,1.26301,2.36956,-3.63258,-2.76542,3.57185
4.643,1534.96,1.26301,2.36956,-3.63258,-2.47922,3.77612
4.644,1535.64,1.26301,2.36956,-3.63258,-2.09251,4.00338
4.644,1536.38,1.26301,2.36956,-3.63258,-1.56067,4.2391
4.645,1537.33,1.26301,2.36956,-3.63258,-1.13256,4.37298
4.645,1538.1,1.26301,2.36956,-3.63258,-0.693295,4.46374
4.645,1539.06,1.26301,2.36956,-3.63258,-0.174502,4.51695
4.646,1540.12,1.26301,2.36956,-3.63258,0.249805,4.51035
4.646,1540.87,1.26301,2.36956,-3.63258,0.707864,4.44523
4.646,1541.66,1.26301,2.36956,-3.63258,1.39122,4.29769
4.647,1542.67,1.26301,2.36956,-3.63258,1.77719,4.15298
4.647,1543.46,1.26301,2.36956,-3.63258,2.15903,3.96791
4.648,1544.43,1.26301,2.36956,-3.63258,2.70962,3.61436
4.648,1545.53,1.26301,2.36956,-3.63258,3.06364,3.31961
4.649,1546.32,1.26301,2.36956,-3.63258,3.29602,3.0175
4.649,1547.11,1.26301,2.36956,-3.63258,3.72838,2.55047
4.649,1548.14,1.26301,2.36956,-3.63258,3.9275,2.23169
4.65,1548.84,1.26301,2.36956,-3.63258,4.11957,1.85333
4.65,1549.79,1.26301,2.36956,-3.63258,4.32006,1.32014
4.651,1550.62,1.26301,2.36956,-3.63258,4.42241,0.920844
4.651,1551.35,1.26301,2.36956,-3.63258,4.47081,0.574078
4.651,1551.99,1.26301,2.36956,-3.63258,4.5161,0.102636
4.652,1552.76,1.26301,2.36956,-3.63258,4.51281,-0.200487
4.652,1553.28,1.26301,2.36956,-3.63258,4.4892,-0.502707
4.652,1554.1,1.26301,2.36956,-3.63258,4.42951,-0.957298
4.653,1554.76,1.26301,2.36956,-3.63258,4.35045,-1.21623
4.653,1555.22,1.26301,2.36956,-3.63258,4.28662,-1.48238
4.654,1555.72,1.26301,2.36956,-3.63258,4.15332,-1.7764
4.654,1556.27,1.26301,2.36956,-3.63258,4.052,-1.99674
4.654,1556.75,1.26301,2.36956,-3.63258,3.95081,-2.19015
4.655,1557.19,1.26301,2.36956,-3.63258,3.78181,-2.47054
4.655,1557.63,1.26301,2.36956,-3.63258,3.6933,-2.64052
4.656,1558.05,1.26301,2.36956,-3.63258,3.57078,-2.80499
4.656,1558.43,1.26301,2.36956,-3.63258,3.42506,-2.94528
4.656,1558.84,1.26301,2.36956,-3.63258,3.29542,-3.08965
4.657,1559.13,1.26301,2.36956,-3.63258,3.19418,-3.19419
4.657,1559.39,1.26301,2.36956,-3.63258,3.04512,-3.3366
4.658,1559.72,1.26301,2.36956,-3.63258,2.94527,-3.42507
4.658,1559.96,1.26301,2.36956,-3.63258,2.83341,-3.51816
4.658,1560.25,1.26301,2.36956,-3.63258,2.73794,-3.59296
4.659,1560.49,1.26301,2.36956,-3.63258,2.65034,-3.65806
4.659,1560.69,1.26301,2.36956,-3.63258,2.55118,-3.72789
4.66,1560.91,1.26301,2.36956,-3.63258,2.46037,-3.78844
4.66,1561.02,1.26301,2.36956,-3.63258,2.34743,-3.85944
4.66,1561.26,1.26301,2.36956,-3.63258,2.30585,-3.88442
4.661,1561.35,1.26301,2.36956,-3.63258,2.21132,-3.939
4.661,1561.52,1.26301,2.36956,-3.63258,2.14759,-3.97411
4.662,1561.7,1.26301,2.36956,-3.63258,2.09405,-4.00258
4.662,1561.79,1.26301,2.36956,-3.63258,2.0293,-4.03579
4.662,1561.85,1.26301,2.36956,-3.63258,1.99673,-4.052
4.663,1562.03,1.26301,2.36956,-3.63258,1.9312,-4.08364
4.663,1562.07,1.26301,2.36956,-3.63258,1.90925,-4.09395
4.664,1562.16,1.26301,2.36956,-3.63258,1.88724,-4.10415
4.664,1562.18,1.26301,2.36956,-3.63258,1.84305,-4.12418
4.664,1562.25,1.26301,2.36956,-3.63258,1.82088,-4.13401
4.665,1562.31,1.26301,2.36956,-3.63258,1.80978,-4.15333
4.665,1562.42,1.26301,2.36956,-3.63258,1.75405,-4.1675
4.665,1562.45,1.26301,2.36956,-3.63258,1.75405,-4.16281
4.666,1562.42,1.26301,2.36956,-3.63258,1.74287,-4.1675
4.666,1562.51,1.26301,2.36956,-3.63258,1.73168,-4.17217
4.667,1562.53,1.26301,2.36956,-3.63258,1.72047,-4.1768
4.667,1562.53,1.26301,2.36956,-3.63258,1.74287,-4.1675
4.668,1562.49,1.26301,2.36956,-3.63258,1.69802,-4.1814
4.668,1562.49,1.26301,2.36956,-3.63258,1.73168,-4.17217
4.668,1562.45,1.26301,2.36956,-3.63258,1.75405,-4.16281
4.669,1562.49,1.26301,2.36956,-3.63258,1.72047,-4.1768
4.669,1562.42,1.26301,2.36956,-3.63258,1.78752,-4.15333
4.67,1562.38,1.26301,2.36956,-3.63258,1.78752,-4.14373
4.67,1562.31,1.26301,2.36956,-3.63258,1.78752,-4.14855
4.67,1562.29,1.26301,2.36956,-3.63258,1.85412,-4.11921
4.671,1562.27,1.26301,2.36956,-3.63258,1.88724,-4.10415
4.671,1562.16,1.26301,2.36956,-3.63258,1.9312,-4.08364
4.671,1562.12,1.26301,2.36956,-3.63258,1.98584,-4.05735
4.672,1561.96,1.26301,2.36956,-3.63258,1.98584,-4.05735
4.672,1561.85,1.26301,2.36956,-3.63258,2.04013,-4.03033
4.673,1561.77,1.26301,2.36956,-3.63258,2.12622,-3.98558
4.673,1561.68,1.26301,2.36956,-3.63258,2.19014,-3.95082
4.673,1561.57,1.26301,2.36956,-3.63258,2.23244,-3.92707
4.674,1561.48,1.26301,2.36956,-3.63258,2.32667,-3.87199
4.674,1561.28,1.26301,2.36956,-3.63258,2.37844,-3.8404
4.675,1561.13,1.26301,2.36956,-3.63258,2.38874,-3.82112
4.675,1561.06,1.26301,2.36956,-3.63258,2.52107,-3.74831
4.675,1560.86,1.26301,2.36956,-3.63258,2.58112,-3.70722
4.676,1560.64,1.26301,2.36956,-3.63258,2.65034,-3.65093
4.676,1560.49,1.26301,2.36956,-3.63258,2.73794,-3.59296
4.677,1560.31,1.26301,2.36956,-3.63258,2.81448,-3.53333
4.677,1560.18,1.26301,2.36956,-3.63258,2.95445,-3.41715
4.678,1559.79,1.26301,2.36956,-3.63258,3.03615,-3.34477
4.678,1559.61,1.26301,2.36956,-3.63258,3.14232,-3.24523
4.678,1559.33,1.26301,2.36956,-3.63258,3.29542,-3.08965
4.679,1559,1.26301,2.36956,-3.63258,3.33659,-3.01816
4.679,1558.8,1.26301,2.36956,-3.63258,3.43295,-2.9176
4.679,1558.53,1.26301,2.36956,-3.63258,3.60028,-2.7283
4.68,1558.16,1.26301,2.36956,-3.63258,3.67928,-2.6208
4.68,1557.85,1.26301,2.36956,-3.63258,3.77516,-2.48069
4.681,1557.48,1.26301,2.36956,-3.63258,3.89059,-2.25351
4.681,1557.04,1.26301,2.36956,-3.63258,3.99127,-2.08331
4.681,1556.71,1.26301,2.36956,-3.63258,4.07321,-1.95311
4.682,1556.27,1.26301,2.36956,-3.63258,4.20397,-1.65298
4.682,1555.81,1.26301,2.36956,-3.63258,4.27501,-1.45945
4.683,1555.46,1.26301,2.36956,-3.63258,4.34717,-1.22791
4.683,1554.93,1.26301,2.36956,-3.63258,4.42712,-0.897951
4.683,1554.4,1.26301,2.36956,-3.63258,4.45968,-0.659053
4.684,1553.9,1.26301,2.36956,-3.63258,4.49434,-0.382015
4.684,1553.39,1.26301,2.36956,-3.63258,4.51706,-0.0428891
4.685,1552.69,1.26301,2.36956,-3.63258,4.5123,0.211719
4.685,1552.29,1.26301,2.36956,-3.63258,4.48512,0.537971
4.685,1551.55,1.26301,2.36956,-3.63258,4.407,0.991961
4.686,1550.91,1.26301,2.36956,-3.63258,4.3441,1.33173
4.686,1550.29,1.26301,2.36956,-3.63258,4.23036,1.64086
4.687,1549.48,1.26301,2.36956,-3.63258,4.03072,2.03935
4.687,1548.62,1.26301,2.36956,-3.63258,3.85357,2.35704
4.687,1548.16,1.26301,2.36956,-3.63258,3.62267,2.69851
4.688,1547.28,1.26301,2.36956,-3.63258,3.28772,3.09784
4.688,1546.45,1.26301,2.36956,-3.63258,2.99164,3.38464
4.689,1545.77,1.26301,2.36956,-3.63258,2.71932,3.60707
4.689,1544.87,1.26301,2.36956,-3.63258,2.21209,3.93857
4.689,1544.03,1.26301,2.36956,-3.63258,1.88804,4.10378
4.69,1543.37,1.26301,2.36956,-3.63258,1.52894,4.25065
4.69,1542.47,1.26301,2.36956,-3.63258,1.08808,4.38426
4.691,1541.61,1.26301,2.36956,-3.63258,0.73181,4.45759
4.691,1540.98,1.26301,2.36956,-3.63258,0.370794,4.50202
4.691,1540.36,1.26301,2.36956,-3.63258,-0.174502,4.51389
4.692,1539.48,1.26301,2.36956,-3.63258,-0.525065,4.48664
4.692,1538.87,1.26301,2.36956,-3.63258,-0.8248,4.44133
4.693,1538.14,1.26301,2.36956,-3.63258,-1.2612,4.33763
4.693,1537.39,1.26301,2.36956,-3.63258,-1.57204,4.21341
4.693,1536.82,1.26301,2.36956,-3.63258,-1.81929,4.13471
4.694,1536.27,1.26301,2.36956,-3.63258,-2.25199,3.91589
4.694,1535.55,1.26301,2.36956,-3.63258,-2.44873,3.79597
4.695,1535.18,1.26301,2.36956,-3.63258,-2.68807,3.63042
4.695,1534.52,1.26301,2.36956,-3.63258,-2.95314,3.41828
4.695,1533.99,1.26301,2.36956,-3.63258,-3.12359,3.26326
4.696,1533.53,1.26301,2.36956,-3.63258,-3.27758,3.10856
4.696,1533.15,1.26301,2.36956,-3.63258,-3.48642,2.87238
4.697,1532.67,1.26301,2.36956,-3.63258,-3.60655,2.72001
4.697,1532.34,1.26301,2.36956,-3.63258,-3.7269,2.55263
4.697,1531.97,1.26301,2.36956,-3.63258,-3.83308,2.39023
4.698,1531.57,1.26301,2.36956,-3.63258,-3.93219,2.22342
4.698,1531.26,1.26301,2.36956,-3.63258,-3.96749,2.15979
4.698,1531,1.26301,2.36956,-3.63258,-4.07246,1.95468
4.699,1530.78,1.26301,2.36956,-3.63258,-4.10341,1.88883
4.699,1530.63,1.26301,2.36956,-3.63258,-4.15264,1.77799
4.7,1530.41,1.26301,2.36956,-3.63258,-4.19439,1.66587
4.7,1530.16,1.26301,2.36956,-3.63258,-4.21652,1.60936
4.701,1530.05,1.26301,2.36956,-3.63258,-4.2379,1.56394
4.701,1530.01,1.26301,2.36956,-3.63258,-4.26254,1.49547
4.701,1529.86,1.26301,2.36956,-3.63258,-4.27445,1.46109
4.702,1529.84,1.26301,2.36956,-3.63258,-4.27051,1.47256
4.702,1529.77,1.26301,2.36956,-3.63258,-4.27835,1.44961
4.703,1529.81,1.26301,2.36956,-3.63258,-4.28989,1.4151
4.703,1529.75,1.26301,2.36956,-3.63258,-4.27445,1.46109
4.703,1529.86,1.26301,2.36956,-3.63258,-4.27051,1.47256
4.704,1529.88,1.26301,2.36956,-3.63258,-4.25851,1.50691
4.704,1529.95,1.26301,2.36956,-3.63258,-4.24208,1.57531
4.704,1530.1,1.26301,2.36956,-3.63258,-4.21652,1.62069
4.705,1530.21,1.26301,2.36956,-3.63258,-4.18532,1.69964
4.705,1530.32,1.26301,2.36956,-3.63258,-4.15264,1.77799
4.706,1530.52,1.26301,2.36956,-3.63258,-4.10341,1.88883
4.706,1530.71,1.26301,2.36956,-3.63258,-4.0619,1.97652
4.706,1530.91,1.26301,2.36956,-3.63258,-4.01296,2.13845
4.707,1531.2,1.26301,2.36956,-3.63258,-3.9262,2.23396
4.707,1531.51,1.26301,2.36956,-3.63258,-3.85853,2.34893
4.708,1531.7,1.26301,2.36956,-3.63258,-3.78086,2.472
4.708,1532.01,1.26301,2.36956,-3.63258,-3.65703,2.65175
4.708,1532.43,1.26301,2.36956,-3.63258,-3.53223,2.81585
4.709,1532.74,1.26301,2.36956,-3.63258,-3.42392,2.94659
4.709,1533.15,1.26301,2.36956,-3.63258,-3.26085,3.12611
4.71,1533.57,1.26301,2.36956,-3.63258,-3.10602,3.27998
4.71,1534.03,1.26301,2.36956,-3.63258,-2.9623,3.41034
4.71,1534.34,1.26301,2.36956,-3.63258,-2.69781,3.62319
4.711,1534.85,1.26301,2.36956,-3.63258,-2.48935,3.76945
4.711,1535.33,1.26301,2.36956,-3.63258,-2.2625,3.90983
4.712,1535.9,1.26301,2.36956,-3.63258,-2.00605,4.08955
4.712,1536.52,1.26301,2.36956,-3.63258,-1.74127,4.20461
4.712,1537.04,1.26301,2.36956,-3.63258,-1.49218,4.26369
4.713,1537.5,1.26301,2.36956,-3.63258,-1.08554,4.38489
4.713,1538.16,1.26301,2.36956,-3.63258,-0.753152,4.45404
4.714,1538.74,1.26301,2.36956,-3.63258,-0.525065,4.48664
4.714,1539.39,1.26301,2.36956,-3.63258,-0.0290098,4.51717
4.714,1540.05,1.26301,2.36956,-3.63258,0.189237,4.50894
4.715,1540.63,1.26301,2.36956,-3.63258,0.491515,4.48194
4.715,1541.31,1.26301,2.36956,-3.63258,0.981836,4.40927
4.716,1542.03,1.26301,2.36956,-3.63258,1.28698,4.33005
4.716,1542.49,1.26301,2.36956,-3.63258,1.5745,4.23398
4.716,1543.2,1.26301,2.36956,-3.63258,2.01925,4.04083
4.717,1543.99,1.26301,2.36956,-3.63258,2.27525,3.90242
4.717,1544.47,1.26301,2.36956,-3.63258,2.55191,3.72739
4.718,1545.17,1.26301,2.36956,-3.63258,2.89039,3.4715
4.718,1545.99,1.26301,2.36956,-3.63258,3.11672,3.26983
4.718,1546.54,1.26301,2.36956,-3.63258,3.329,3.05343
4.719,1547.09,1.26301,2.36956,-3.63258,3.6299,2.68877
4.719,1547.77,1.26301,2.36956,-3.63258,3.80206,2.43926
4.72,1548.29,1.26301,2.36956,-3.63258,3.9571,2.17877
4.72,1548.95,1.26301,2.36956,-3.63258,4.12453,1.79786
4.72,1549.63,1.26301,2.36956,-3.63258,4.20871,1.64086
4.721,1550.07,1.26301,2.36956,-3.63258,4.29823,1.38956
4.721,1550.56,1.26301,2.36956,-3.63258,4.40161,1.01561
4.722,1551.06,1.26301,2.36956,-3.63258,4.44337,0.813726
4.722,1551.48,1.26301,2.36956,-3.63258,4.47587,0.610147
4.722,1551.9,1.26301,2.36956,-3.63258,4.50116,0.381134
4.723,1552.29,1.26301,2.36956,-3.63258,4.51045,0.248056
4.723,1552.58,1.26301,2.36956,-3.63258,4.51716,0.0298776
4.723,1552.84,1.26301,2.36956,-3.63258,4.5151,-0.139891
4.724,1553.17,1.26301,2.36956,-3.63258,4.50971,-0.261047
4.724,1553.39,1.26301,2.36956,-3.63258,4.50209,-0.369929
4.725,1553.61,1.26301,2.36956,-3.63258,4.4892,-0.538848
4.725,1553.85,1.26301,2.36956,-3.63258,4.48501,-0.538848
4.725,1553.94,1.26301,2.36956,-3.63258,4.47068,-0.647052
4.726,1554.07,1.26301,2.36956,-3.63258,4.46348,-0.695026
4.726,1554.14,1.26301,2.36956,-3.63258,4.45968,-0.718982
4.727,1554.21,1.26301,2.36956,-3.63258,4.46159,-0.707007
4.727,1554.16,1.26301,2.36956,-3.63258,4.45773,-0.730953
4.727,1554.23,1.26301,2.36956,-3.63258,4.45773,-0.730953
4.728,1554.16,1.26301,2.36956,-3.63258,4.46533,-0.68304
4.728,1554.05,1.26301,2.36956,-3.63258,4.47737,-0.599005
4.729,1553.96,1.26301,2.36956,-3.63258,4.48355,-0.550888
4.729,1553.83,1.26301,2.36956,-3.63258,4.49311,-0.466534
4.729,1553.66,1.26301,2.36956,-3.63258,4.50004,-0.333656
4.73,1553.39,1.26301,2.36956,-3.63258,4.50825,-0.285258
4.73,1553.3,1.26301,2.36956,-3.63258,4.51281,-0.200487
4.731,1553.15,1.26301,2.36956,-3.63258,4.51726,0.00562194
4.731,1552.65,1.26301,2.36956,-3.63258,4.51386,0.175369
4.731,1552.54,1.26301,2.36956,-3.63258,4.50752,0.296479
4.732,1552.14,1.26301,2.36956,-3.63258,4.48064,0.574078
4.732,1551.74,1.26301,2.36956,-3.63258,4.46173,0.765962
4.733,1551.37,1.26301,2.36956,-3.63258,4.42729,0.944577
4.733,1551,1.26301,2.36956,-3.63258,4.35716,1.192
4.733,1550.56,1.26301,2.36956,-3.63258,4.27919,1.44713
4.734,1550.1,1.26301,2.36956,-3.63258,4.20871,1.64086
4.734,1549.57,1.26301,2.36956,-3.63258,4.07882,2.00682
4.735,1549,1.26301,2.36956,-3.63258,3.94535,2.19998
4.735,1548.54,1.26301,2.36956,-3.63258,3.81511,2.41881
4.735,1547.92,1.26301,2.36956,-3.63258,3.57132,2.76611
4.736,1547.35,1.26301,2.36956,-3.63258,3.3858,2.99033
4.736,1546.8,1.26301,2.36956,-3.63258,3.19481,3.19357
4.736,1546.16,1.26301,2.36956,-3.63258,2.90899,3.49467
4.737,1545.48,1.26301,2.36956,-3.63258,2.69018,3.62886
4.737,1544.98,1.26301,2.36956,-3.63258,2.49154,3.76801
4.738,1544.45,1.26301,2.36956,-3.63258,2.09483,4.00217
